Item Description,GTIN,Pack Type,Price,UOM,Category
PINEAPPLE DICED 1/2     4X5 LB,10840501973819,4X5 LB,$64.45,CS,PROCESSED
PINEAPPLE DICED 1/4       5 LB,00840501979470,5 LB,$19.30,EA,PROCESSED
PINEAPPLE DICED 1/4     4X5 LB,10840501980053,4X5 LB,$64.45,CS,PROCESSED
PINEAPPLE DICED 1X1     4X5 LB,10840501994845,4X5 LB,$64.35,CS,PROCESSED
PINEAPPLE DICED 3/4     4X5 LB,10840501958687,4X5 LB,$64.45,CS,PROCESSED
PINEAPPLE DRY             5 LB,10840501908309,5 LB,$34.20,CS,DRIED FRUIT
PINEAPPLE GOLDEN          1 CT,00840501905424,1 CT,$7.00,EA,PINEAPPLES
PINEAPPLE HALVES          5 LB,00840501911340,5 LB,$17.79,EA,PROCESSED
PINEAPPLE HALVES        4X5 LB,10840501929267,4X5 LB,$58.40,CS,PROCESSED
PINEAPPLE PINK              CS,,CS,$41.20,CS,PINEAPPLES
PINEAPPLE RING            5 LB,00840501981978,5 LB,$20.16,EA,PROCESSED
PINEAPPLE RING          4X5 LB,10840501982033,4X5 LB,$67.90,CS,PROCESSED
PLUMS RED                   20,10840501990953,20,$44.20,CS,PLUMS
PLUMS RED                28 LB,10840501937712,28 LB,$44.20,CS,PLUMS
POMEGRANATE                 CS,10840501990335,CS,$77.20,CS,POMEGRANATES
POTATO A RED              5 LB,00840501996675,5 LB,$7.71,EA,POTATOES
POTATO A RED             50 LB,10840501930850,50 LB,$31.70,CS,POTATOES
POTATO A RED #2             CS,10840501930928,CS,$25.20,CS,POTATOES
POTATO A RED (50 LB) HALF CASE,00840501971054,HALF CASE,$14.68,EA,POTATOES
POTATO A RED QUARTERED    5 LB,00840501978787,5 LB,$15.10,EA,PROCESSED
POTATO A RED QUARTERED  4X5 LB,10840501979774,4X5 LB,$47.65,CS,PROCESSED
POTATO B RED              5 LB,00840501933748,5 LB,$7.81,EA,POTATOES
POTATO B RED             50 LB,10840501931086,50 LB,$33.70,CS,POTATOES
POTATO B RED #2          50 LB,10840501931154,50 LB,$30.20,CS,POTATOES
POTATO B RED (50 LB) HALF CASE,00840501971122,HALF CASE,$21.85,EA,POTATOES
POTATO B RED 1'' DICED  4X5 LB,10840501943713,4X5 LB,$53.15,CS,PROCESSED
POTATO B RED DICED 1/2    5 LB,00840501915096,5 LB,$16.48,EA,PROCESSED
POTATO B RED DICED 1/2  4X5 LB,10840501935657,4X5 LB,$53.15,CS,PROCESSED
POTATO B RED DICED 1/4    5 LB,00840501910671,5 LB,$16.48,EA,PROCESSED
POTATO B RED DICED 1/4  4X5 LB,10840501993855,4X5 LB,$53.15,CS,PROCESSED
POTATO B RED DICED 3/4  4X5 LB,10840501945861,4X5 LB,$53.15,CS,PROCESSED
POTATO B RED HALVES     4X5 LB,10840501952791,4X5 LB,$53.15,CS,PROCESSED
POTATO B RED PEELED       5 LB,00840501975571,5 LB,$19.61,EA,PROCESSED
POTATO B RED PEELED     4X5 LB,10840501975332,4X5 LB,$65.70,CS,PROCESSED
POTATO B RED QUARTERED    5 LB,00840501912026,5 LB,$16.74,EA,PROCESSED
POTATO B RED QUARTERED  4X5 LB,10840501939471,4X5 LB,$54.20,CS,PROCESSED
POTATO B RED SLICED PEE 4X5 LB,10840501953309,4X5 LB,$65.90,CS,PROCESSED
POTATO B RED WEDGES 6-W 4X5 LB,10840501937255,4X5 LB,$58.40,CS,PROCESSED
POTATO B RED WEDGES 6-WAY 5 LB,00840501937326,5 LB,$17.79,EA,PROCESSED
POTATO C RED (CREAMER)   50 LB,10840501991790,50 LB,$52.70,CS,POTATOES
POTATO DICED 1/2          5 LB,00840501960010,5 LB,$12.13,EA,PROCESSED
POTATO DICED 1/4          5 LB,00840501921790,5 LB,$17.54,EA,PROCESSED
POTATO DICED 1/4        4X5 LB,10840501921001,4X5 LB,$57.40,CS,PROCESSED
POTATO DICED 3/4          5 LB,00840501919377,5 LB,$17.54,EA,PROCESSED
POTATO DICED 3/4        4X5 LB,10840501919206,4X5 LB,$57.40,CS,PROCESSED
POTATO DICED with skin  4X5 LB,10840501959981,4X5 LB,$35.76,CS,PROCESSED
POTATO DICED with SKIN  4X5 LB,10840501995521,4X5 LB,$35.00,CS,PROCESSED
POTATO DICED with skin  4X5 LB,10840501996375,4X5 LB,$38.15,CS,PROCESSED
POTATO DICED WITH SKIN 1  5 LB,00840501901907,5 LB,$12.73,EA,PROCESSED
POTATO FINGERLING         5 LB,00840501903352,5 LB,$10.03,EA,POTATOES
POTATO FINGERLING        50 LB,10840501967580,50 LB,$61.70,CS,POTATOES
POTATO FINGERLING (5 HALF CASE,00840501982180,HALF CASE,$32.93,EA,POTATOES
POTATO FINGERLING MIXED  50 LB,10840501964145,50 LB,$89.20,CS,POTATOES
POTATO FOIL WRAPPED      40 CT,10840501964213,40 CT,$34.20,CS,POTATOES
POTATO FOIL WRAPPED      50 CT,10840501903113,50 CT,$34.20,CS,POTATOES
POTATO FOIL WRAPPED      60 CT,10840501989445,60 CT,$35.20,CS,POTATOES
POTATO IDAHO             40 CT,10840501931222,40 CT,$28.09,CS,POTATOES
POTATO IDAHO             50 CT,10840501931390,50 CT,$28.09,CS,POTATOES
POTATO IDAHO             60 CT,10840501931468,60 CT,$27.09,CS,POTATOES
POTATO IDAHO             70 CT,10840501931536,70 CT,$27.59,CS,POTATOES
POTATO IDAHO            100 CT,10840501948848,100 CT,$24.09,CS,POTATOES
POTATO IDAHO            110 CT,10840501929656,110 CT,$22.30,CS,POTATOES
POTATO IDAHO            120 CT,10840501980350,120 CT,$24.09,CS,POTATOES
POTATO IDAHO  6 OZ #2    50 LB,10840501932458,50 LB,$20.55,CS,POTATOES
POTATO IDAHO (40 CT) HALF CASE,00840501971290,HALF CASE,$21.85,EA,POTATOES
POTATO IDAHO (50 CT) HALF CASE,00840501971368,HALF CASE,$21.35,EA,POTATOES
POTATO IDAHO (60 CT) HALF CASE,00840501971436,HALF CASE,$19.85,EA,POTATOES
POTATO IDAHO (70 CT) HALF CASE,00840501971504,HALF CASE,$19.85,EA,POTATOES
POTATO IDAHO (80 CT) HALF CASE,00840501971672,HALF CASE,$19.35,EA,POTATOES
POTATO IDAHO (90 CT) HALF CASE,00840501972044,HALF CASE,$19.35,EA,POTATOES
POTATO IDAHO 10 OZ  10OZ 50 LB,10840501932380,10OZ 50 LB,$22.15,CS,POTATOES
POTATO KENNEBEC          50 LB,10840501971518,50 LB,$41.20,CS,POTATOES
POTATO MARBLE            50 LB,10840501943409,50 LB,$89.20,CS,POTATOES
POTATO PEELED             5 LB,00840501978848,5 LB,$14.04,EA,PROCESSED
POTATO PEELED           4X5 LB,10840501953934,4X5 LB,$43.40,CS,PROCESSED
POTATO PEELED & DICED 1 4X5 LB,10840501972515,4X5 LB,$57.40,CS,PROCESSED
POTATO PEELED & DICED 1 4X5 LB,10840501914256,4X5 LB,$57.40,CS,PROCESSED
POTATO PEELED & QUARTER 4X5 LB,10840501926983,4X5 LB,$52.40,CS,PROCESSED
POTATO PEELED & QUARTERED 5 LB,00840501962533,5 LB,$16.29,EA,PROCESSED
POTATO PEELED SLICED    4X5 LB,10840501927744,4X5 LB,$52.40,CS,PROCESSED
POTATO PEELED SLICED 1/ 4X5 LB,10840501928413,4X5 LB,$57.40,CS,PROCESSED
POTATO PEELED SLICED 1/ 4X5 LB,10840501944703,4X5 LB,$57.40,CS,PROCESSED
POTATO PEELED SLICED 1/4  5 LB,00840501932444,5 LB,$17.54,EA,PROCESSED
POTATO PEELED SLICED 1/8  5 LB,00840501924074,5 LB,$17.54,EA,PROCESSED
POTATO PURPLE A          50 LB,10840501981722,50 LB,$89.20,CS,POTATOES
POTATO PURPLE B          50 LB,10840501954924,50 LB,$90.20,CS,POTATOES
POTATO PURPLE PEELED    4X5 LB,10840501912405,4X5 LB,$105.20,CS,PROCESSED
POTATO PURPLE QUARTERED 4X5 LB,10840501985935,4X5 LB,$87.50,CS,PROCESSED
POTATO WEDGES 6-WAY       5 LB,00840501938552,5 LB,$16.29,EA,PROCESSED
POTATO WEDGES 6-WAY     4X5 LB,10840501920707,4X5 LB,$52.40,CS,PROCESSED
POTATO WHITE A           50 LB,10840501932526,50 LB,$55.20,CS,POTATOES
POTATO YUKON DCD SKIN O 4X5 LB,10840501998355,4X5 LB,$48.65,CS,PROCESSED
POTATO YUKON DICED        5 LB,00840501996057,5 LB,$19.41,EA,PROCESSED
POTATO YUKON DICED 1X1  4X5 LB,10840501901065,4X5 LB,$64.90,CS,PROCESSED
POTATO YUKON GOLD         5 LB,00840501902294,5 LB,$6.92,EA,POTATOES
POTATO YUKON GOLD A  50 LB CTN,10840501961236,50 LB CTN,$33.20,CS,POTATOES
POTATO YUKON GOLD A  HALF CASE,00840501980346,HALF CASE,$17.40,EA,POTATOES
POTATO YUKON GOLD A # 50 LB SK,10840501912108,50 LB SK,$30.65,EA,POTATOES
POTATO YUKON GOLD B      50 LB,10840501909917,50 LB,$76.20,CS,POTATOES
POTATO YUKON GOLD C       1 LB,00840501943112,1 LB,$5.80,LB,POTATOES
POTATO YUKON GOLD C       5 LB,00840501992165,5 LB,$11.78,EA,POTATOES
POTATO YUKON GOLD C      50 LB,10840501910043,50 LB,$79.20,CS,POTATOES
POTATO YUKON PEEL & SLI 4X5 LB,10840501966293,4X5 LB,$61.10,CS,PROCESSED
POTATO YUKON PEELED       5 LB,00840501950332,5 LB,$17.11,EA,PROCESSED
POTATO YUKON PEELED     4X5 LB,10840501950261,4X5 LB,$55.70,CS,PROCESSED
POTATO YUKON PEELED DIC 4X5 LB,10840501910128,4X5 LB,$61.90,CS,PROCESSED
POTATO YUKON PEELED QUA 4X5 LB,10840501920493,4X5 LB,$62.90,CS,PROCESSED
POTATO YUKON PEELED QUART 5 LB,00840501908234,5 LB,$18.91,EA,PROCESSED
PRUNES PLUMS DRY          5 LB,10840501989810,5 LB,$31.20,CS,DRIED FRUIT
PUMPKIN BIG MAC 80-120 LB 1 CT,10840501902697,1 CT,$69.20,EA,PUMPKINS
PUMPKIN CARNIVAL SQUASH  25 LB,10840501919138,25 LB,$37.20,EA,PUMPKINS
PUMPKIN EXTRA LARGE       1 CT,10840501915949,1 CT,$17.20,EA,PUMPKINS
PUMPKIN LARGE             1 CT,10840501910203,1 CT,$17.20,EA,PUMPKINS
PUMPKIN MEDIUM            1 CT,10840501910371,1 CT,$14.20,EA,PUMPKINS
PUMPKIN MINI ORANGE      25 LB,10840501982347,25 LB,$41.20,CS,PUMPKINS
PUMPKIN MINI STRIPED     25 LB,10840501931901,25 LB,$39.20,CS,PUMPKINS
PUMPKIN MINI WHITE       25 LB,10840501931833,25 LB,$44.20,CS,PUMPKINS
PUMPKIN PIE              12 CT,10840501929021,12 CT,$35.20,CS,PUMPKINS
PUMPKIN POKEMON STRIPE   25 LB,10840501982415,25 LB,$41.20,CS,PUMPKINS
PUMPKIN SMALL             1 CT,10840501915871,1 CT,$14.20,EA,PUMPKINS
PUMPKIN WHITE             1 CT,10840501920035,1 CT,$17.20,EA,PUMPKINS
RADICCHIO                 3 CT,00840501900528,3 CT,$9.99,EA,LETTUCE
RADICCHIO                 9 CT,10840501949692,9 CT,$27.20,CS,LETTUCE
RADICCHIO                12 CT,10840501949456,12 CT,$27.20,CS,LETTUCE
RADISH BUNCH              3 CT,00840501999027,3 CT,$7.39,EA,RADISHES
RADISH BUNCH MEXICAN     12 CT,10840501916090,12 CT,$26.20,CS,RADISHES
RADISH BUNCH MEXICAN     24 CT,10840501950896,24 CT,$29.20,CS,RADISHES
RADISH CELLO (30/6OZ HALF CASE,00840501973102,HALF CASE,$16.93,EA,RADISHES
RADISH CELLO CLEAN & TR 30/6OZ,10840501936104,30/6OZ,$29.70,CS,RADISHES
RADISH CELLO CLEAN & TRIM 1 CT,00840501906414,1 CT,$5.14,EA,RADISHES
RADISH CELLO CLEAN & TRIM 3 CT,00840501998723,3 CT,$6.83,EA,RADISHES
RADISH EASTER EGG        24 CT,10840501904967,24 CT,$39.20,CS,RADISHES
RADISH HORSE ROOT        10 LB,10840501971440,10 LB,$64.20,CS,ROOT
RADISH SLICED             5 LB,00840501933298,5 LB,$24.29,EA,PROCESSED
RADISH SLICED           4X5 LB,10840501933059,4X5 LB,$84.40,CS,PROCESSED
RADISH WATERMELON        10 LB,10840501987076,10 LB,$33.20,CS,RADISHES
RAPINI                   20 LB,10840501955082,20 LB,$59.20,CS,RAPINI
RASPBERRY                 1 CT,00840501908180,1 CT,$6.90,EA,BERRIES
RASPBERRY                 3 CT,00840501919292,3 CT,$11.99,EA,BERRIES
RASPBERRY                12 CT,10840501945946,12 CT,$35.80,CS,BERRIES
RASPBERRY (12 CT)    HALF CASE,00840501976790,HALF CASE,$19.89,EA,BERRIES
RASPBERRY DRISCOLL        1 CT,00840501918530,1 CT,$6.86,EA,BERRIES
RASPBERRY DRISCOLL        3 CT,00840501970224,3 CT,$11.99,EA,BERRIES
RASPBERRY DRISCOLL       12 CT,10840501935428,12 CT,$35.20,CS,BERRIES
RASPBERRY DRISCOLL ( HALF CASE,00840501972730,HALF CASE,$19.68,EA,BERRIES
RATATOUILLE BLEND       4X5 LB,10840501988691,4X5 LB,$96.50,CS,PROCESSED
RHUBARB                     CS,10840501909771,CS,$79.20,CS,RHUBARB
ROMANESCO TEEN           12 CT,10840501918131,12 CT,$39.20,CS,ROMANESCO
ROSEMARY                  1 LB,10840501935503,1 LB,$16.95,CS,HERBS
ROSEMARY                  4 OZ,00840501937036,4 OZ,$5.61,EA,HERBS
ROSEMARY               HALF LB,00840501978602,HALF LB,$9.80,EA,HERBS
RUTABAGA                 25 LB,10840501949210,25 LB,$69.20,CS,RUTABAGA
RUTABAGA DICED 1x1      4X5 LB,10840501942273,4X5 LB,$117.15,CS,PROCESSED
RUTABAGA PEELED         4X5 LB,10840501997747,4X5 LB,$102.00,CS,PROCESSED
RUTABAGA PEELED & QUART 4X5 LB,10840501980817,4X5 LB,$104.60,CS,PROCESSED
RUTABAGA PEELED & QUARTER 5 LB,00840501980988,5 LB,$29.34,EA,PROCESSED
SAGE                      1 LB,10840501935053,1 LB,$19.95,CS,HERBS
SAGE                      4 OZ,00840501938880,4 OZ,$6.18,EA,HERBS
SAGE                   HALF LB,00840501977858,HALF LB,$11.05,EA,HERBS
SALAD MIX 4-WAY           5 LB,00840501979395,5 LB,$9.89,EA,PROCESSED
SALAD MIX 4-WAY         4X5 LB,10840501964206,4X5 LB,$26.14,CS,PROCESSED
SALAD MIX ICEBERG/ROM 5 4X5 LB,,4X5 LB,,CS,PROCESSED
SALAD MIX ICEBERG/ROM 50/ 5 LB,,5 LB,,EA,PROCESSED
SALSA VERDE NORTENA,00761954427861,4/1 GAL,$86.74,CS,MISC.
SALSIFY ROOT             10 LB,10840501955778,10 LB,$64.20,CS,ROOT
SHALLOTS DRY 40 LB SK     SKCS,10840501914942,SKCS,$99.20,CS,ONIONS
SHALLOTS DRY FRENCH       5 LB,00840501963905,5 LB,$18.64,EA,ONIONS
SHALLOTS DRY FRENCH     8/5 LB,10840501906183,8/5 LB,$119.20,CS,ONIONS
SHALLOTS PEELED           5 LB,00840501946175,5 LB,$19.49,EA,ONIONS
SHALLOTS PEELED         4X5 LB,10840501962776,4X5 LB,$64.20,CS,ONIONS
SNACK SIZE BLOOD ORA 100 - 3oz,,100 - 3oz,,CS,PROCESSED
SNACK SIZE CANTALOUPE  100-2oz,,100-2oz,,CS,PROCESSED
SNACK SIZE CAULIFLOWER 100-2oz,,100-2oz,,CS,PROCESSED
SNACK SIZE GRAPE TOMAT 100-2oz,,100-2oz,,CS,PROCESSED
SNACK SIZE GREEN BELL  100-2oz,,100-2oz,,CS,PROCESSED
SNACK SIZE HONEYDEW CH 100-2oz,,100-2oz,,CS,PROCESSED
SNACK SIZE RED RADISH  100-2oz,,100-2oz,,CS,PROCESSED
SNACK SIZE RED SLICED  100-2oz,,100-2oz,,CS,PROCESSED
SNACK SIZE STAR FRUI 100-1.5OZ,,100-1.5OZ,,CS,PROCESSED
SNACK SIZE SUGAR SNAP  100-2oz,,100-2oz,,CS,PROCESSED
SNACK SIZE WATERMELON  100-2oz,,100-2oz,,CS,PROCESSED
SPINACH BABY              4 LB,10840501941986,4 LB,$17.87,CS,SPINACH
SPINACH BUNCH            24 CT,10840501977930,24 CT,$31.20,CS,SPINACH
SPINACH BUNCH (24 CT HALF CASE,00840501983866,HALF CASE,$17.68,EA,SPINACH
SPINACH CELLO             1 CT,00840501906278,1 CT,$9.28,EA,SPINACH
SPINACH CELLO         4X2.5 LB,10840501935046,4X2.5 LB,$23.84,CS,SPINACH
SPINACH CELLO (4X2.5 HALF CASE,00840501972662,HALF CASE,$14.25,EA,SPINACH
SPRING MIX                3 LB,10840501943652,3 LB,$15.02,CS,LETTUCE
SPRING MIX              5/3 LB,10840501960178,5/3 LB,$36.20,CS,LETTUCE
SPRING MIX ARCADIAN MEG 4/3 LB,10840501991257,4/3 LB,$32.70,CS,LETTUCE
SPRING MIX ARCADIAN MEGA  3 LB,10840501970603,3 LB,$16.15,CS,LETTUCE
SQUASH ACORN              3 CT,00840501973508,3 CT,$9.00,EA,SQUASH
SQUASH ACORN              5 LB,00840501999584,5 LB,$6.91,CS,SQUASH
SQUASH ACORN             45 LB,10840501964442,45 LB,$29.05,CS,SQUASH
SQUASH ACORN (45 LB) HALF CASE,00840501981022,HALF CASE,$16.05,EA,SQUASH
SQUASH ACORN DICED        5 LB,00840501955788,5 LB,$36.13,EA,PROCESSED
SQUASH ACORN DICED      4X5 LB,10840501955617,4X5 LB,$131.75,CS,PROCESSED
SQUASH BLOSSOM           25 CT,10840501915857,25 CT,$24.20,CS,FLOWERS
SQUASH BUTTERNT PEEL &  4X5 LB,10840501998737,4X5 LB,$67.40,CS,PROCESSED
SQUASH BUTTERNUT          1 CT,00840501901778,1 CT,$6.91,EA,SQUASH
SQUASH BUTTERNUT          1 LB,00840501935810,1 LB,$4.82,LB,SQUASH
SQUASH BUTTERNUT         45 LB,10840501941436,45 LB,$29.05,CS,SQUASH
SQUASH BUTTERNUT (45 HALF CASE,00840501975700,HALF CASE,$16.05,EA,SQUASH
SQUASH BUTTERNUT D&P 1  5 5 LB,10840501999727,5 LB,$29.85,CS,PROCESSED
SQUASH BUTTERNUT D&P 3/8  5 LB,10840501912276,5 LB,$26.25,CS,PROCESSED
SQUASH BUTTERNUT DCD &  4X5 LB,10840501912344,4X5 LB,$75.40,CS,PROCESSED
SQUASH BUTTERNUT DICED    5 LB,00840501924210,5 LB,$23.79,EA,PROCESSED
SQUASH BUTTERNUT DICED  4X5 LB,10840501978241,4X5 LB,$75.40,CS,PROCESSED
SQUASH BUTTERNUT DICED  4X5 LB,10840501924149,4X5 LB,$82.40,CS,PROCESSED
SQUASH BUTTERNUT DICED  4X5 LB,10840501924521,4X5 LB,$75.40,CS,PROCESSED
SQUASH BUTTERNUT DICED 1  5 LB,00840501964070,5 LB,$23.79,EA,PROCESSED
SQUASH BUTTERNUT DICED 1/ 5 LB,00840501978312,5 LB,$22.04,EA,PROCESSED
SQUASH BUTTERNUT PEELED   5 LB,00840501906940,5 LB,$22.04,EA,PROCESSED
SQUASH BUTTERNUT PEELED  20 LB,10840501946301,20 LB,$90.35,CS,PROCESSED
SQUASH BUTTERNUT PEELED 4X5 LB,10840501926815,4X5 LB,$75.40,CS,PROCESSED
SQUASH BUTTERNUT SPIRALS  5 lb,10840501989827,5 lb,$75.35,CS,PROCESSED
SQUASH BUTTERNUT SPIRALS  5 LB,00840501989998,5 LB,$22.03,EA,PROCESSED
SQUASH CHAYOTE            1 LB,00840501927686,1 LB,$5.02,LB,SQUASH
SQUASH CHAYOTE            5 LB,00840501949442,5 LB,$7.89,EA,SQUASH
SQUASH CHAYOTE           16 LB,10840501922626,16 LB,$21.45,CS,SQUASH
SQUASH CHAYOTE           40 LB,10840501922794,40 LB,$33.20,CS,SQUASH
SQUASH CHAYOTE (40 L HALF CASE,00840501967576,HALF CASE,$18.68,EA,SQUASH
SQUASH CHAYOTE CON ESPIN 35 LB,10840501909467,35 LB,$24.20,CS,SQUASH
SQUASH CHAYOTE DICED 1X 4X5 LB,10840501902376,4X5 LB,$89.80,CS,PROCESSED
SQUASH CHAYOTE DICED 1X1  5 LB,00840501902447,5 LB,$25.64,EA,PROCESSED
SQUASH DELICATA             CS,10840501972829,CS,$55.20,CS,SQUASH
SQUASH KABOCHA           35 LB,10840501917073,35 LB,$54.20,CS,SQUASH
SQUASH MEXICAN           24 LB,10840501955464,24 LB,$32.20,CS,SQUASH
SQUASH MEXICAN (24 L HALF CASE,00840501979142,HALF CASE,$18.18,EA,SQUASH
SQUASH SPAGHETTI          1 CT,00840501900610,1 CT,$8.22,EA,SQUASH
SQUASH SPAGHETTI         45 LB,10840501968334,45 LB,$29.05,CS,SQUASH
SQUASH SPAGHETTI (45 HALF CASE,00840501982326,HALF CASE,$16.05,EA,SQUASH
SQUASH SUNBURST           5 LB,10840501972676,5 LB,$34.20,CS,SQUASH
SQUASH YELLOW             5 LB,00840501991557,5 LB,$11.89,EA,SQUASH
SQUASH YELLOW            20 LB,10840501929342,20 LB,$29.24,CS,SQUASH
SQUASH YELLOW (20 LB HALF CASE,00840501970514,HALF CASE,$15.35,EA,SQUASH
SQUASH YELLOW BIAS CUT    5 LB,00840501931522,5 LB,$20.39,EA,PROCESSED
SQUASH YELLOW BIAS CUT  4X5 LB,10840501931451,4X5 LB,$68.80,CS,PROCESSED
SQUASH YELLOW COIN CUT    5 LB,00840501987147,5 LB,$17.54,EA,PROCESSED
SQUASH YELLOW COIN CUT  4X5 LB,10840501930089,4X5 LB,$57.40,CS,PROCESSED
SQUASH YELLOW DICED 1     5 LB,00840501940432,5 LB,$16.41,EA,PROCESSED
SQUASH YELLOW DICED 1   4X5 LB,10840501939921,4X5 LB,$52.90,CS,PROCESSED
SQUASH YELLOW DICED 1-1 4X5 LB,10840501987847,4X5 LB,$74.95,CS,PROCESSED
SQUASH YELLOW DICED 1/2 4X5 LB,10840501976575,4X5 LB,$74.95,CS,PROCESSED
SQUASH YELLOW DICED 1/4   5 LB,00840501907244,5 LB,$16.41,EA,PROCESSED
SQUASH YELLOW DICED 1/4 4X5 LB,10840501986154,4X5 LB,$52.90,CS,PROCESSED
SQUASH YELLOW HALF MOON   5 LB,10840501904356,5 LB,$21.75,CS,PROCESSED
SQUASH YELLOW HALF MOON 4X5 LB,10840501999963,4X5 LB,$74.95,CS,PROCESSED
SQUASH YELLOW JULIENNE    5 LB,00840501907176,5 LB,$21.06,EA,PROCESSED
SQUASH YELLOW JULIENNE  4X5 LB,10840501954092,4X5 LB,$71.50,CS,PROCESSED
SQUASH YELLOW MATCHSTIX 4X5 LB,10840501958205,4X5 LB,$85.15,CS,PROCESSED
SQUASH YELLOW MOON CUT    5 LB,10840501903748,5 LB,$24.25,CS,PROCESSED
SQUASH YELLOW MOON CUT  4X5 LB,10840501953163,4X5 LB,$69.35,CS,PROCESSED
SQUASH YELLOW STICKS      5 LB,00840501944881,5 LB,$24.06,EA,PROCESSED
SQUASH YELLOW STICKS    4X5 LB,10840501945496,4X5 LB,$83.50,CS,PROCESSED
SQUASH ZUCC COIN CUT      5 LB,00840501987215,5 LB,$17.54,EA,PROCESSED
SQUASH ZUCCHINI           5 LB,00840501991311,5 LB,$7.25,EA,SQUASH
SQUASH ZUCCHINI          20 LB,10840501929038,20 LB,$24.24,CS,SQUASH
SQUASH ZUCCHINI (20  HALF CASE,00840501970446,HALF CASE,$14.35,EA,SQUASH
SQUASH ZUCCHINI BABY      5 LB,10840501961618,5 LB,$32.20,CS,SQUASH
SQUASH ZUCCHINI BIAS CU 4X5 LB,10840501931215,4X5 LB,$68.90,CS,PROCESSED
SQUASH ZUCCHINI BIAS CUT  5 LB,00840501931386,5 LB,$20.41,EA,PROCESSED
SQUASH ZUCCHINI COIN CU 4X5 LB,10840501930157,4X5 LB,$57.40,CS,PROCESSED
SQUASH ZUCCHINI DICED   4X5 LB,10840501988202,4X5 LB,$70.90,CS,PROCESSED
SQUASH ZUCCHINI DICED 1   5 LB,00840501940500,5 LB,$16.41,EA,PROCESSED
SQUASH ZUCCHINI DICED 1 4X5 LB,10840501976407,4X5 LB,$52.90,CS,PROCESSED
SQUASH ZUCCHINI DICED 1 4X5 LB,10840501987779,4X5 LB,$82.20,CS,PROCESSED
SQUASH ZUCCHINI DICED 1 4X5 LB,10840501940057,4X5 LB,$52.90,CS,PROCESSED
SQUASH ZUCCHINI DICED 1/4 5 LB,00840501901204,5 LB,$20.91,EA,PROCESSED
SQUASH ZUCCHINI HALF MO 4X5 LB,,4X5 LB,$70.65,CS,PROCESSED
SQUASH ZUCCHINI JULIENN 4X5 LB,10840501909085,4X5 LB,$72.70,CS,PROCESSED
SQUASH ZUCCHINI JULIENNE  5 LB,00840501955382,5 LB,$21.36,EA,PROCESSED
SQUASH ZUCCHINI MATCHST 4X5 LB,10840501958373,4X5 LB,$72.70,CS,PROCESSED
SQUASH ZUCCHINI MOON CU 4X5 LB,10840501953231,4X5 LB,$79.40,CS,PROCESSED
SQUASH ZUCCHINI MOON CU 4X5 LB,10840501947391,4X5 LB,$57.30,CS,PROCESSED
SQUASH ZUCCHINI MOON CU 4X5 LB,10840501947469,4X5 LB,$57.70,CS,PROCESSED
SQUASH ZUCCHINI MOON CUT  5 LB,10840501903670,5 LB,$21.75,CS,PROCESSED
SQUASH ZUCCHINI NOODLES   5 LB,10840501998041,5 LB,$27.75,CS,PROCESSED
SQUASH ZUCCHINI NOODLES   5 LB,00840501998112,5 LB,$10.13,EA,PROCESSED
SQUASH ZUCCHINI STICKS    5 LB,00840501950585,5 LB,$24.10,EA,PROCESSED
SQUASH ZUCCHINI STICKS  4X5 LB,10840501956072,4X5 LB,$83.65,CS,PROCESSED
STAR FRUIT                  CS,10840501971136,CS,$59.20,CS,STARFRUIT
STIR FRY MIX              5 LB,00840501938620,5 LB,$20.71,EA,PROCESSED
STIR FRY MIX            4X5 LB,10840501934353,4X5 LB,$70.10,CS,PROCESSED
STRAWBERRIES SUNDRIED USA,,1 / 5 LB,$109.85,CS,OLIVES FRUITS VEGETABLES
STRAWBERRY                3 CT,00840501902744,3 CT,$12.02,EA,BERRIES
STRAWBERRY                8 CT,10840501959806,8 CT,$28.98,CS,BERRIES
STRAWBERRY (8 CT)    HALF CASE,00840501979906,HALF CASE,$16.98,EA,BERRIES
STRAWBERRY CLAM           1 CT,00840501914716,1 CT,$7.47,EA,BERRIES
SUNCHOKES                10 LB,10840501918209,10 LB,$64.20,CS,ROOT
TAMARINDO                   25,10840501929588,25,$74.20,CS,TAMARINDO
TARA ROOT MELANGA        45 LB,10840501995132,45 LB,$32.20,CS,ROOT
TARRAGON                  1 LB,10840501937583,1 LB,$22.45,CS,HERBS
TARRAGON                  4 OZ,00840501937104,4 OZ,$6.68,EA,HERBS
TARRAGON               HALF LB,00840501980100,HALF LB,$11.80,EA,HERBS
THYME                     1 LB,10840501932397,1 LB,$18.20,CS,HERBS
THYME                     4 OZ,00840501937272,4 OZ,$5.61,EA,HERBS
THYME                  HALF LB,00840501974710,HALF LB,$9.80,EA,HERBS
THYME LEMON               1 LB,10840501949913,1 LB,$23.55,CS,HERBS
TOFU HARD LOCAL           1 CT,00840501914334,1 CT,$5.91,EA,TOFU
TOFU HARD LOCAL          12 CT,10840501962608,12 CT,$23.80,CS,TOFU
TOFU HARD LOCAL (12  HALF CASE,00840501980728,HALF CASE,$13.98,EA,TOFU
TOFU MEDIUM LOCAL (1 HALF CASE,00840501986904,HALF CASE,$13.98,EA,TOFU
TOFU SOFT LOCAL           1 CT,00840501914402,1 CT,$5.91,EA,TOFU
