Item Description,GTIN,Pack Type,Price,UOM,Category
SYRUP GINGER ALE 5X1 BIB,00072979170077,1/2.5GAL,$60.50,CS,BAG-IN-BOX
SYRUP LEMON LIME 5X1 BIB,00049000983043,1/2.5GAL,$60.50,CS,BAG-IN-BOX
SYRUP LEMONADE BIB,00049000988338,1/5GAL,$115.95,CS,BAG-IN-BOX
SYRUP LEMONADE LIGHT BIB,00049000989441,1/2.5GAL,$62.95,CS,BAG-IN-BOX
SYRUP LEMONADE PINK POPPIN BIB,00049000981995,1/5GAL,$115.95,CS,BAG-IN-BOX
SYRUP MOUNTAIN BLAST NON-CARB,00049000986242,1/5GAL,$115.95,CS,MISC
SYRUP ORANGE 5X1 BIB,00049000988895,1/5GAL,$115.95,CS,BAG-IN-BOX
SYRUP ROOT BEER BIB,00049000986587,1/5GAL,$115.95,CS,BAG-IN-BOX
SYRUP ROOT BEER BIB,00049000986600,1/2.5GAL,$60.50,CS,BAG-IN-BOX
SYRUP SPRITE 5X1 BIB,00049000980776,1/5GAL,$115.95,CS,BAG-IN-BOX
SYRUP SPRITE 5X1 BIB,00049000983036,1/2.5GAL,$60.50,CS,BAG-IN-BOX
SYRUP SPRITE DIET ZERO BIB,00049000991246,1/2.5GAL,$60.50,CS,BAG-IN-BOX
SYRUP STWBRY 5X1 BIB TX ONLY,00049000981827,1/5GAL,$115.95,CS,BAG-IN-BOX
SYRUP TEA BLACK SWEET BIB,00083900900564,1/2.5GAL,$60.50,CS,LIQ CONC SWTND
SYRUP TEA CONC UNSWT BLK PREM,00083900900656,1/2.5GAL,$58.70,CS,LIQ CONC UNSWTN
SYRUP TEA GREEN,00083900900557,1/2.5GAL,$62.95,CS,LIQ CONC SWTND
SYRUP TEA SWEET SOTHRN STY BIB,00083900900670,1/2.5GAL,$60.50,CS,LIQ CONC SWTND
SYRUP TONIC WTR 5X1 BIB 2.5GAL,00072979170053,1/2.5GAL,$60.50,CS,BAG-IN-BOX
Tea Agave Rest In Peach,10840442200586,4/6/12 oz,,CS,Iced Teas
Tea Agave Slaughter Berry,10840442200609,4/6/12 oz,,CS,Iced Teas
Tea Agave Sweet Reaper,10840442200197,4/6/12 oz,,CS,Iced Teas
Tea Apple Cinnamon Bag,10072310113975,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Awake Tazo,10794522003034,6/16 ct,$15.16/$2.53,CS/BX,Tea
Tea Bag Aged Earl Grey,00680692601701,6/18 ct,$29.30/$4.88,CS/BX,Tea
TEA BAG COZY CHAMOMILE,00070177851422,6/25CT,$19.49,CS,FLAVORED
TEA BAG ENGLISH BKFST,00070177506469,6/20 CT,$15.73,CS,HOT TEA
TEA BAG LMN GNGR,00070177887704,6/20 CT,$15.73,CS,FLAVORED
Tea Bag Morocn Mint 1 oz,00680692601046,6/18/1 oz,$29.30/$4.88,CS/BX,Tea
Tea Bag Rooibos Chai,00680692602005,6/18 ct,$29.30/$4.88,CS/BX,Tea
Tea Bag Toasted Rice,10680692103004,6/18 ct,$29.30/$4.88,CS/BX,Tea
TEA BLK BLEND TRDTNL,00049000996296,96/3.5 OZ,$93.76,CS,ICED BREW POUCH
Tea Breakfast Blend Bag,00680692602203,6/18 ct,$29.30,CS,Tea
TEA BREW FILTER PACK,00047900303848,32/4 OZ,$61.72,CS,ICED BREW POUCH
Tea Bubble Smoothie Pina Colad,10024000260186,6/12 oz,$14.90,CS,Iced Teas
Tea Chai Latte Serenade PwdrMx,40762111322034,6/2 lb,$151.68,CS,Tea
Tea Chai Organic,00072310199774,1/50 ct,$19.59,CS,Tea
Tea Chai Tazo,10794522003058,6/16 ct,$15.16/$2.53,CS/BX,Tea
Tea Classic Chai,40840158131045,6/24 ct,$32.01/$5.34,CS/BX,Tea
TEA CONC ORIG CHAI,10707082100402,6/32 OZ,$26.54,CS,LIQ CONC UNSWTN
Tea Cozy Chamomile CF Bag Pkt,10072310104010,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Darjeeling Bag,10072310103495,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Earl Grey Bag,10072310103488,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Earl Grey Big KCup,10072310421230,4/24 ct,$61.16,CS,Single Cup (ex:Kcup)
Tea Earl Grey Tazo,10794522003522,6/16 ct,$15.16/$2.53,CS/BX,Tea
TEA EARLGREY,00070177517281,6/25 CT,$19.49,CS,TEA BAGS
Tea English Breakfast Blk KCup,10072310421445,4/24 ct,$55.61/$13.90,CS/BX,Single Cup (ex:Kcup)
Tea English Breakfast Pod,10072310099064,6/18 ct,$44.05/$7.34,CS/BX,Single Cup (ex:Kcup)
Tea English Teatime Bag,10072310103457,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Georgia Peach Green PP,00613008722890,24/22 oz,$16.12,CS,Iced Teas
Tea Golden Oolong,20835143017424,12/10.6 oz,$16.77,CS,Canned Drinks
Tea Green Agave Green Guilloti,10840442200593,4/6/12 oz,,CS,Iced Teas
Tea Green Bag,10072310003887,6/28 ct,$24.79,CS,Tea
TEA GREEN DECAF,00070177177942,6/20 CT,$15.73,CS,GREEN
Tea Green Decaf Bag,10072310103471,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Green Ginger Tazo,10794522003560,6/16 ct,$15.16/$2.53,CS/BX,Tea
Tea Green KCup,10072310428475,4/24 ct,$61.16/$15.29,CS/BX,Single Cup (ex:Kcup)
Tea Green w Lemon Bag Bag,10072310103464,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Grn Jasmine Organic,00680692601084,6/18 ct,$29.30/$4.88,CS/BX,Tea
Tea Grn Strwbry Lemonade Boba,10024000254475,6/12 oz,$12.53,CS,Iced Teas
Tea Harmonic Mint Filterbag,40840158130918,6/24/0.132 oz,$32.01/$5.34,CS/BX,Tea
Tea Herbal Calm Tazo,10794522003546,6/16 ct,$15.16/$2.53,CS/BX,Tea
Tea Herbal Lemon Ginger,10072310103952,6/28 ct,$24.79,CS,Tea
Tea Iced Agave Blueberry Buzzs,10840442200272,4/6/12 oz,,CS,Iced Teas
TEA ICED BAG CLS BLEND,00083900900915,32/2.75OZ,$45.83,CS,COF/TEA/COC MIS
TEA ICED CONC PEACH 5.5+1,00080793950102,1/2.5GAL,$60.50,CS,LIQ CONC FLVRD
TEA ICED CONC RASP 5.5+1,00080793950065,1/5 GAL,$115.95,CS,LIQ CONC FLVRD
TEA ICED CONC SWEET 11+1,00050000373987,3/3 LTR,$61.50,CS,LIQ CONC SWTND
TEA ICED CONC UNSWEET 11+1,00050000903139,3/3 LTR,$55.75,CS,ORANGE JUICE
TEA ICED CONC UNSWT 5.5+1,00080793950027,1/5 GAL,$112.05,CS,LIQ CONC UNSWTN
Tea Iced Gldn Oolong,00195372000717,12/12 oz,$19.62,CS,Iced Teas
Tea Iced Green w Gingseng Hony,00613008743741,20/16.9 oz,$18.89,CS,Iced Teas
Tea Iced Half Half Arnold Palm,00613008743864,20/16.9 oz,$18.89,CS,Iced Teas
Tea Iced Sweet Pure Leaf PET,20012000286197,12/18.5 oz,$28.44,CS,Iced Teas
Tea Iced w Lmn Sgr,10041000008556,2/12/12 oz,$15.73,CS,Non-Carbonated Can
Tea India Spice Chai K cup,10099555147381,4/24 ct,$61.16,CS,Single Cup (ex:Kcup)
Tea Jasmine Green,20835143017400,12/10.6 oz,$16.03,CS,Canned Drinks
Tea Jasmine Spring Organic,10656252400166,6/15 ct,$38.66,CS,Tea
Tea Lemon Ginger Organic,00072310199682,1/50 ct,$18.11,CS,Tea
Tea Lemon Plastic,00076183003596,12/16 oz,$12.99,CS,Iced Teas
Tea Lemonade Dead Billionaire,10840442200425,4/6/12 oz,,CS,Iced Teas
Tea Mandrn Orang Spice K cup,10099555147350,4/24 ct,$61.16,CS,Single Cup (ex:Kcup)
Tea Mango Passion Fruit Boba,10024000254482,6/12 oz,$12.53,CS,Iced Teas
Tea Matcha Passionfrt Swtnd,20835143017608,12/8 oz,$23.61,CS,Iced Teas
Tea Matcha Strawberry Swtnd,20835143017622,12/8 oz,$21.25,CS,Iced Teas
Tea Matcha Swtnd,20835143017585,12/8 oz,$21.25,CS,Iced Teas
Tea Matcha Unswtnd,20835143017547,12/8 oz,$21.25,CS,Iced Teas
TEA MINT MEDLEY,00070177522650,1/100 CT,$35.44,CS,MISC
Tea Mint Medley Bag,10072310103938,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Oolong Peach,00195372000557,12/16 oz,$26.83,CS,Iced Teas
Tea Orange Sweet Wild Tazo,30794522200345,6/20 ct,$15.16/$2.53,CS/BX,Tea
Tea Org Chamomile Citrus Herb,10072310177076,6/20 ct,$23.23/$3.87,CS/BX,Tea
Tea Organic Chai Black,10072310177083,6/20 ct,$23.23/$3.87,CS/BX,Tea
Tea Organic Earl Grey,10072310177007,6/20 ct,$22.38/$3.73,CS/BX,Tea
Tea Organic English Breakfast,10072310177014,6/20 ct,$22.38/$3.73,CS/BX,Tea
Tea Organic Lemon Ginger,10072310177045,6/20 ct,$23.23/$3.87,CS/BX,Tea
Tea Organic Mint Caff Free,10072310177090,6/20 ct,$23.23/$3.87,CS/BX,Tea
Tea Organic Pure Green,10072310177038,6/20 ct,$22.38/$3.73,CS/BX,Tea
Tea Orgnc Dandelion   Peach,10072310177151,6/20 ct,$23.23/$3.87,CS/BX,Tea
Tea Orgnc Oolong W JasmineGrn,10072310177144,6/20 ct,$22.38/$3.73,CS/BX,Tea
Tea Orgnc Rooibos Hibiscus Her,10072310177137,6/20 ct,$23.23/$3.87,CS/BX,Tea
Tea Original Blk,00195372000595,12/16 oz,$26.83,CS,Iced Teas
Tea Passion Tazo,30794522200451,6/20 ct,$15.16/$2.53,CS/BX,Tea
Tea Peach Plastic PET,00076183003602,12/16 oz,$12.99,CS,Iced Teas
Tea Premium Blend Black TeaBag,10072310003511,10/100 ct,$54.89/$5.49,CS/BX,Tea
Tea Radiant Green Filterbag,40840158130895,6/24/0.132 oz,$32.01/$5.34,CS/BX,Tea
Tea Refresh Mint Tazo,10794522003508,6/16 ct,$15.16/$2.53,CS/BX,Tea
Tea Seasonal Assorted Pack,00072310405684,6/64 ct,$95.12/$15.85,CS/BX,Tea
Tea Sweet PET,10083900005754,12/18.5 oz,$24.35,CS,Non-Carbonated Can
Tea Unsweet PET,00613008719821,4/1 gal,$11.80,CS,Iced Teas
Tea Unsweetened PET,10083900005778,12/18.5 oz,$24.35,CS,Non-Carbonated Can
Tea Vanilla Chai Tea Bag,10072310103624,6/28 ct,$24.79/$4.13,CS/BX,Tea
Tea Zen Tazo,10794522003096,6/16 ct,$15.16/$2.53,CS/BX,Tea
Unflvrd Sprklng Water,00074780620888,24/.5 lt,$28.33,CS,Carbonated Water
V8 Energy Black Cherry,10051000276251,12/11.5 oz,$15.72,CS,Energy Drinks
V8 Energy Lemon Lime,10051000276275,12/11.5 oz,$15.72,CS,Energy Drinks
V8 Energy Orange Pineapple,10051000276336,12/11.5 oz,$14.73,CS,Energy Drinks
V8 Energy Peach Mango,10051000272932,12/11.5 oz,$15.72,CS,Energy Drinks
V8 Energy Strawberry Kiwi,10051000276237,12/11.5 oz,$15.72,CS,Energy Drinks
V8 Juice Veg Spicy Hot PET,10051000138023,12/12 oz,$16.71,CS,Bottled 100% Juice
V8 Juice Vegetable Can,10051000000207,48/5.5 oz,$36.26,CS,100% Juice Cans
V8 Juice Vegetable PET,10051000138047,12/12 oz,$17.85,CS,Bottled 100% Juice
V8 Splash Juice Drink BerryPET,10051000146530,12/16 oz,$14.73,CS,Bottled Drinks
V8 Splash Juice Drink FrtMdPET,00051000146632,12/16 oz,$14.73,CS,Non-Carbonatd Bottle
V8 Splash Juice Drink StwKwPET,10051000146554,12/16 oz,$14.73,CS,Bottled Drinks
V8 Splash Juice Drink Trop PET,10051000146547,12/16 oz,$14.73,CS,Bottled Drinks
Water 100  Pure Coconut,00898999006901,12/330 ml,$19.15,CS,Miscellaneous
Water Alkaline Spring Can,10853303007293,3/8/12 oz,$17.00,CS,Water
Water Aquafina PET,10012000001595,24/20 oz,$16.81,CS,Water
Water Blu Raspbry Sprklng Caff,00016571953836,12/16 oz,$12.89,CS,Carbonated Water
Water Blueberry Watermelon,00851424008802,12/18 oz,$22.01,CS,Bottled Drinks
WATER BOTTLED,00853004004488,24/20 OZ,$26.22,CS,PET
WATER BOTTLED ALKALINE,00657227024205,24/20 OZ,$28.00,CS,PET
WATER BOTTLED BLUE GLASS STILL,00070960950059,24/12 OZ,$35.58,CS,PET
WATER BOTTLED SPRING STILL,00070960950257,12/28 OZ,$32.66,CS,PET
Water Citrus Twist Sprklng Caf,00016571953812,12/16 oz,$12.89,CS,Carbonated Water
Water Coconut Original,20810068900433,12/10 oz,$30.90,CS,Miscellaneous
Water Coconut Pressed,00898999010151,12/500 ml,$29.00,CS,Water
WATER COCONUT VITA PURE PRISM,10898999000616,12/33.1OZ,$47.91,CS,SINGLE
WATER DISTILLED,00068274360176,6/1 GAL,$11.90,CS,ACEPTIC/ BOX
Water Evian Loose,00079298100006,12/1 lt,$19.65,CS,Water
WATER FLAVOR BLU POM ACAI VIT,10011100024138,3/3 LTR,$59.56,CS,LIQUID
WATER FLAVOR GRAPE RASP VIT,10011100024145,3/3 LTR,$59.56,CS,LIQUID
WATER FLAVOR MANGO 5+1,10011100030214,3/3 LTR,$59.56,CS,LIQUID
WATER FLAVOR STRWBRY KIWI 5+1,10011100030290,3/3 LTR,$59.56,CS,LIQUID
WATER FLAVOR VITMN BIB XXX,00786162910080,1/2.5GAL,$62.95,CS,LIQUID
WATER FLAVOR WTRMLN 5+1,10011100000729,3/3 L,$59.56,CS,LIQUID
Water Hydration PET,00008530044976,24/20 oz,$28.00,CS,Water
WATER KIWI STRW F&D 3.5L/3CS S,10016300160624,1/3.5 LTR,$33.00,EA,BEVERAGE
Water Lemon Dragon Fruit PET,00850003748818,12/15.2 oz,$20.73,CS,Taxes
Water Lemon Original PET,00850003748801,12/15.2 oz,$20.73,CS,Taxes
Water Lemon Peach RaspberryPET,00850003748825,12/15.2 oz,$20.73,CS,Taxes
Water Mineral Carb Gls,20090478410610,24/12.5 oz,$26.35,CS,Carbonated Water
Water Mineral Carb P e t,20090478006981,24/17.7 oz,$24.65,CS,Carbonated Water
WATER MINERAL LIMONATA CAN,00041508645317,24/330 ML,$24.90,CS,CAN
Water Perrier Sparkling Glass,00074780004107,6/4/11 oz,$30.31,CS,Water
Water Premium,20012000171639,24/20 oz,$34.85,CS,Water
Water Probiotic Berry Cherry,00854651003688,12/18 oz,$22.01,CS,Taxes
Water Probiotic Blubrry Lemon,00854651003695,12/18 oz,$22.01,CS,Taxes
WATER PURIFIED .5,00068274934711,24/.5 L,$5.20,CS,PET
WATER PURIFIED 8 OZ,00068274322280,48/8 OZ,$9.30,CS,PET
Water Purified Essentia,00657227024205,24/20 oz,$26.56,CS,Water
Water Purified PET,00078000092547,24/20 oz,$18.50,CS,Water
Water Raspberry Peach,00851424008826,12/18 oz,$22.01,CS,Bottled Drinks
Water Seltzer Black Cherry,00071537103663,3/8/12 oz,$11.77,CS,Carb Cnd Drk/Sda
Water Seltzer Cranberry Lime,00071537103649,3/8/12 oz,$11.77,CS,Carb Cnd Drk/Sda
Water Seltzer Lime Can,00071537103670,3/8/12 oz,$11.77,CS,Carb Cnd Drk/Sda
Water Smartwater,10786162200720,24/20 oz,$42.05,CS,Taxes
WATER SPARKLING,00007090950550,12/28 OZ,$34.01,CS,PET
Water Sparkling,10840442200500,4/6/12 oz,,CS,Carbonated Water
Water Sparkling Berry Can,00073360401565,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Black Razzbrry,00012993401122,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Blackberry,10012000181198,3/8/12 oz,$16.08/$5.36,CS/BX,Carbonated Water
WATER SPARKLING BLD ORGE SLEEK,00041508730860,24/330 ML,$24.90,CS,CAN
WATER SPARKLING BLUE BTL,00070960950554,12/28 OZ,$22.80,CS,GLASS
Water Sparkling Cherry Obituar,10840442200531,4/6/12 oz,,CS,Carbonated Water
Water Sparkling Coconut Can,00012993401214,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Cosnopolitan,10850017142616,3/8/12 oz,$23.99,CS,Carbonated Water
Water Sparkling Cran Rasp,00073360401329,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Doctor Death,10840442200562,4/6/12 oz,,CS,Carbonated Water
Water Sparkling Grapefruit,10012000171472,3/8/12 oz,$16.08/$5.36,CS/BX,Carbonated Water
Water Sparkling Grapefruit Can,00012993401207,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Grave Fruit,10840442200548,4/6/12 oz,,CS,Carbonated Water
WATER SPARKLING GRPFRT POMPL,00041508405126,24/330 ML,$24.90,CS,CAN
Water Sparkling Key Lime Can,00012993401085,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Lemon Can,00073360401305,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Lime,10012000171441,3/8/12 oz,$16.08/$5.36,CS/BX,Carbonated Water
Water Sparkling Lime Can,00073360401251,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling LimonCello Can,00012993401115,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Mango,00012993401030,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Mango Chainsaw,10840442200517,4/6/12 oz,,CS,Carbonated Water
Water Sparkling Orange Can,00073360401299,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Passionfruit,00012993401054,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Peach Pear Can,00012993401023,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling PET,00041508734660,24/.5 Ltr,$28.33,CS,Carbonated Water
WATER SPARKLING PET,00070960951612,24/16 OZ,$20.80,CS,PET
Water Sparkling Pure Can,00073360401336,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparkling Rootbeer Wrath,10840442200579,4/6/12 oz,,CS,Carbonated Water
Water Sparkling Severed Lime,10840442200418,4/6/12 oz,,CS,Carbonated Water
Water Sparkling Squeezed To De,10840442200524,4/6/12 oz,,CS,Carbonated Water
WATER Sparkling Strawberry,10012000171427,3/8/12 oz,$16.08/$5.36,CS/BX,Carbonated Water
Water Sparkling Tangerine Can,00012993401061,2/12/12 oz,$11.87,CS,Carbonated Water
Water Sparklng Kiwi Strbry Ice,00016571245757,12/17 oz,$11.65,CS,Carbonated Water
Water Spring Glass Bottle,00079298400441,12/750 ml,$23.55,CS,Water
WATER SPRING IMPORTED GLS,00041508834469,12/750 ML,$25.85,CS,GLASS
WATER SPRING IMPORTED PET,00041508200202,24/500 ML,$30.92,CS,PET
Water Spring Plastic,00041508200202,24/500 ml,$29.12,CS,Water
Water Spring Singles,00041508922494,12/1 L,$26.60,CS,Water
Water Spring Sparkling Can,10853303007309,3/8/12 oz,,CS,Carbonated Water
WATER SPRING SPKLG BERRY,00070960000303,24/12 OZ,$17.61,CS,CAN
WATER SPRING SPKLG LIME,00070960000266,24/12 OZ,$17.61,CS,CAN
WATER SPRING SPKLG PEACH,00070960000341,24/12 OZ,$17.61,CS,CAN
WATER SPRKLG IMPORTED MIN GLS,00041508634465,15/750 ML,$32.15,CS,PET
WATER SPRKLG IMPRTD MNERAL GLS,00041508800839,24/.5LTR,$35.84,CS,ALUMINUM
WATER SPRKLG ORG ARANCAT CAN,00041508957601,24/330 ML,$24.90,CS,CAN
WATER SPRKLG UNFLAVORED,00074780601719,24/330 ML,$21.07,CS,CAN
WATER SPRKLG UNFLAVRD SLEK CN,00041508803076,24/330 ML,$21.07,CS,CAN
Water Sprkling Carb,00041508800808,12/1 ltr,$28.47,CS,Carbonated Water
Water Sprklng Black Rspbry Ice,00016571245733,12/17 oz,$11.65,CS,Carbonated Water
Water Sprklng Blackberry,00074780253871,24/5 lt,$28.33,CS,Carbonated Water
Water Sprklng Blkbry Lemonade,10819215021420,2/12/12 oz,$11.67,CS,Carbonated Water
Water Sprklng Cherry Limeade,10819215021246,2/12/12 oz,$11.67,CS,Carbonated Water
Water Sprklng CoconutPnapl Ice,00016571940386,12/17 oz,$11.65,CS,Carbonated Water
Water Sprklng Ice Orange Mango,00016571245740,12/17 oz,$11.65,CS,Carbonated Water
Water Sprklng Lime,00074780100106,24/.5 lt,$28.33,CS,Carbonated Water
Water Sprklng Orange Lemon,00074780536554,24/.5 lt,$28.33,CS,Carbonated Water
Water Sprklng Summer Berry,20819215020772,2/12/12 oz,$11.67,CS,Carbonated Water
Water Sprklng Tropical Fruit,10819215022090,2/12/12 oz,$11.67,CS,Carbonated Water
WATER SPRKLNG VAR PACK,00012000191145,3/8/12 oz,$16.08/$5.36,CS/BX,Carbonated Water
Water Still Aluminum Bottle,00855432003071,24/16 oz,$25.76,CS,Water
WATER STILL BLUE BTL,00070960950257,12/28OZ,$22.80,CS,GLASS
WATER STILL BLUE BTL GLASS,00070960950059,24/12 OZ,$23.94,CS,GLASS
Water Still Can,00855432003064,12/12 oz,$8.36,CS,Water
Water Still Glass,00682430611607,24/11.5 oz,$22.67,CS,Water
Water Strawberry Citrus  Caff,00016571952853,12/16 oz,$12.89,CS,Carbonated Water
Water Tropical Punch Caffeine,00016571952846,12/16 oz,$12.89,CS,Carbonated Water
White Rock Tonic 10oz,515480,,$0.94,each,
YOGURT DRINK MANGO,10818290011777,8/7 OZ,$15.96,CS,MISC.
YOGURT DRINK MANGOPINE PRO,20036632042860,8/7 OZ,$14.55,CS,MISC.
YOGURT DRINK MIXED BERRY,10818290011807,8/7 OZ,$15.96,CS,MISC.
YOGURT DRINK PEACH,10818290011753,8/7 OZ,$15.96,CS,MISC.
YOGURT DRINK STRAWBERRY BANANA,10818290011791,8/7 OZ,$15.96,CS,MISC.
YOGURT PEACH PRO DRINK,20036632042853,8/7 OZ,$14.55,CS,MISC.
zing zang strawberry daiquiri mix,515422,,$5.52,1,
